sample_id,label,image_path,mask_path,image_original_mode,image_width,image_height,image_dtype,image_min,image_max,mask_width,mask_height,mask_threshold,mask_original_mode,mask_raw_unique_count,mask_has_intermediate_values,defect_pixels,defect_fraction,component_count,bbox_x,bbox_y,bbox_width,bbox_height,empty_mask
7260a296cbab4e4aab95fb6fd24266ee,3,images/7260a296cbab4e4aab95fb6fd24266ee.jpg,masks/7260a296cbab4e4aab95fb6fd24266ee.png,L,480,480,uint8,0,149,480,480,128,L,2,False,2677,0.011618923611111111,1,228.0,233.0,59.0,63.0,False
47674d9073c640c3adfe19c6b46d5c91,3,images/47674d9073c640c3adfe19c6b46d5c91.jpg,masks/47674d9073c640c3adfe19c6b46d5c91.png,L,480,480,uint8,2,171,480,480,128,L,2,False,963,0.0041796875,1,222.0,232.0,41.0,30.0,False
77579e860baa4c09a61f1c02fbcdfbda,3,images/77579e860baa4c09a61f1c02fbcdfbda.jpg,masks/77579e860baa4c09a61f1c02fbcdfbda.png,L,480,480,uint8,1,207,480,480,128,L,2,False,2916,0.01265625,1,226.0,214.0,61.0,75.0,False
86ea32bb0f9242a6bc7e9db80d4495c3,3,images/86ea32bb0f9242a6bc7e9db80d4495c3.jpg,masks/86ea32bb0f9242a6bc7e9db80d4495c3.png,L,480,480,uint8,1,146,480,480,128,L,70,True,425,0.0018446180555555555,3,230.0,0.0,250.0,332.0,False
31ce6ec5c2c3438f8f6c26d90c0147fd,3,images/31ce6ec5c2c3438f8f6c26d90c0147fd.jpg,masks/31ce6ec5c2c3438f8f6c26d90c0147fd.png,L,480,480,uint8,0,148,480,480,128,L,2,False,2661,0.011549479166666666,1,260.0,212.0,65.0,63.0,False
d1b3d9197fbb462eb16e89af0bae29c9,3,images/d1b3d9197fbb462eb16e89af0bae29c9.jpg,masks/d1b3d9197fbb462eb16e89af0bae29c9.png,L,480,480,uint8,0,181,480,480,128,L,2,False,3878,0.016831597222222223,1,200.0,266.0,86.0,60.0,False
ca22251479174f4f8908246392c8b712,3,images/ca22251479174f4f8908246392c8b712.jpg,masks/ca22251479174f4f8908246392c8b712.png,L,480,480,uint8,1,186,480,480,128,L,2,False,702,0.003046875,1,227.0,233.0,32.0,28.0,False
23f2d211943043ed8d524f5695a0734f,3,images/23f2d211943043ed8d524f5695a0734f.jpg,masks/23f2d211943043ed8d524f5695a0734f.png,L,480,480,uint8,0,212,480,480,128,L,2,False,12075,0.052408854166666664,1,207.0,167.0,138.0,129.0,False
ccf1cdf9d6404c47b05bd0af0f287364,3,images/ccf1cdf9d6404c47b05bd0af0f287364.jpg,masks/ccf1cdf9d6404c47b05bd0af0f287364.png,L,480,480,uint8,0,152,480,480,128,L,2,False,4987,0.02164496527777778,1,213.0,237.0,86.0,82.0,False
4e52a8e935694027b754be306c406e44,3,images/4e52a8e935694027b754be306c406e44.jpg,masks/4e52a8e935694027b754be306c406e44.png,L,480,480,uint8,1,146,480,480,128,L,2,False,593,0.002573784722222222,1,225.0,225.0,37.0,27.0,False
a408052c04cd4f6491020b36c993756e,3,images/a408052c04cd4f6491020b36c993756e.jpg,masks/a408052c04cd4f6491020b36c993756e.png,L,480,480,uint8,0,145,480,480,128,L,56,True,296,0.0012847222222222223,3,233.0,0.0,247.0,332.0,False
0e383d9aa8fd432a9fb1d3fe155088eb,3,images/0e383d9aa8fd432a9fb1d3fe155088eb.jpg,masks/0e383d9aa8fd432a9fb1d3fe155088eb.png,L,480,480,uint8,1,139,480,480,128,L,2,False,9959,0.04322482638888889,1,216.0,184.0,143.0,100.0,False
c71ca0c0361b4b67b22ca934507deab0,3,images/c71ca0c0361b4b67b22ca934507deab0.jpg,masks/c71ca0c0361b4b67b22ca934507deab0.png,L,480,480,uint8,0,132,480,480,128,L,2,False,2311,0.010030381944444444,1,226.0,221.0,49.0,63.0,False
d2af6618a1764e2791b1f27ee3d53a7c,3,images/d2af6618a1764e2791b1f27ee3d53a7c.jpg,masks/d2af6618a1764e2791b1f27ee3d53a7c.png,L,480,480,uint8,0,139,480,480,128,L,2,False,2000,0.008680555555555556,1,235.0,190.0,61.0,45.0,False
3b76af4c9d704d82a3a218c6a0841d90,3,images/3b76af4c9d704d82a3a218c6a0841d90.jpg,masks/3b76af4c9d704d82a3a218c6a0841d90.png,L,480,480,uint8,1,185,480,480,128,L,2,False,1988,0.008628472222222221,1,218.0,214.0,58.0,49.0,False
eacd4b554e66444fb12f579662424570,3,images/eacd4b554e66444fb12f579662424570.jpg,masks/eacd4b554e66444fb12f579662424570.png,L,480,480,uint8,0,171,480,480,128,L,2,False,3332,0.014461805555555556,1,227.0,229.0,62.0,69.0,False
14c63ab2aa204abcb5f8cfdbd5b1acd9,3,images/14c63ab2aa204abcb5f8cfdbd5b1acd9.jpg,masks/14c63ab2aa204abcb5f8cfdbd5b1acd9.png,L,480,480,uint8,1,150,480,480,128,L,58,True,263,0.0011414930555555555,3,235.0,0.0,245.0,332.0,False
a4955b671e1141b1a364e7a3811975bc,3,images/a4955b671e1141b1a364e7a3811975bc.jpg,masks/a4955b671e1141b1a364e7a3811975bc.png,L,480,480,uint8,1,155,480,480,128,L,2,False,3302,0.014331597222222223,1,189.0,209.0,65.0,82.0,False
3a9df001ec054300b5855bab464cb647,3,images/3a9df001ec054300b5855bab464cb647.jpg,masks/3a9df001ec054300b5855bab464cb647.png,L,480,480,uint8,1,169,480,480,128,L,2,False,2582,0.011206597222222222,1,220.0,145.0,54.0,61.0,False
024fc42dbf2c4a3ab3c1a41bca780acb,3,images/024fc42dbf2c4a3ab3c1a41bca780acb.jpg,masks/024fc42dbf2c4a3ab3c1a41bca780acb.png,L,480,480,uint8,1,172,480,480,128,L,2,False,541,0.002348090277777778,1,275.0,196.0,29.0,25.0,False
6aa50a5c1a71494aad103a90b71b8df0,3,images/6aa50a5c1a71494aad103a90b71b8df0.jpg,masks/6aa50a5c1a71494aad103a90b71b8df0.png,L,480,480,uint8,0,191,480,480,128,L,2,False,3462,0.015026041666666667,1,205.0,221.0,73.0,63.0,False
a8d1cffcc326404e8299598c9c208002,3,images/a8d1cffcc326404e8299598c9c208002.jpg,masks/a8d1cffcc326404e8299598c9c208002.png,L,480,480,uint8,0,138,480,480,128,L,2,False,537,0.0023307291666666667,1,213.0,206.0,27.0,29.0,False
f3c3c24ad7df4ea29b91fc49b5b2544f,3,images/f3c3c24ad7df4ea29b91fc49b5b2544f.jpg,masks/f3c3c24ad7df4ea29b91fc49b5b2544f.png,L,480,480,uint8,1,168,480,480,128,L,2,False,1140,0.0049479166666666664,1,233.0,262.0,50.0,36.0,False
d186176a979445e18dfb80c762e903ae,3,images/d186176a979445e18dfb80c762e903ae.jpg,masks/d186176a979445e18dfb80c762e903ae.png,L,480,480,uint8,1,143,480,480,128,L,2,False,2234,0.009696180555555555,1,228.0,237.0,61.0,53.0,False
eb6af3ae5cf64d719f443171d82c5491,3,images/eb6af3ae5cf64d719f443171d82c5491.jpg,masks/eb6af3ae5cf64d719f443171d82c5491.png,L,480,480,uint8,1,175,480,480,128,L,63,True,236,0.0010243055555555556,3,231.0,0.0,249.0,332.0,False
1e6fbce91cdd49609c60dbd11e274333,3,images/1e6fbce91cdd49609c60dbd11e274333.jpg,masks/1e6fbce91cdd49609c60dbd11e274333.png,L,480,480,uint8,0,154,480,480,128,L,2,False,3653,0.015855034722222223,1,230.0,207.0,64.0,88.0,False
697fe2a1a7564a59a816f66dc8e35f8d,3,images/697fe2a1a7564a59a816f66dc8e35f8d.jpg,masks/697fe2a1a7564a59a816f66dc8e35f8d.png,L,480,480,uint8,1,195,480,480,128,L,2,False,11818,0.051293402777777775,1,155.0,156.0,178.0,85.0,False
2cd85ba4f7b943ec8b59801613349b2d,3,images/2cd85ba4f7b943ec8b59801613349b2d.jpg,masks/2cd85ba4f7b943ec8b59801613349b2d.png,L,480,480,uint8,1,187,480,480,128,L,2,False,906,0.003932291666666666,1,223.0,225.0,39.0,35.0,False
adde90fe1007401b90e23e9468bac888,3,images/adde90fe1007401b90e23e9468bac888.jpg,masks/adde90fe1007401b90e23e9468bac888.png,L,480,480,uint8,1,160,480,480,128,L,2,False,3812,0.01654513888888889,1,188.0,196.0,80.0,81.0,False
e3ba74ac5cdc44469a7355c2ad9013ae,3,images/e3ba74ac5cdc44469a7355c2ad9013ae.jpg,masks/e3ba74ac5cdc44469a7355c2ad9013ae.png,L,480,480,uint8,1,169,480,480,128,L,2,False,4046,0.01756076388888889,1,174.0,241.0,149.0,44.0,False
4a16f025058741a0a821502f0698de4d,3,images/4a16f025058741a0a821502f0698de4d.jpg,masks/4a16f025058741a0a821502f0698de4d.png,L,480,480,uint8,1,129,480,480,128,L,2,False,3438,0.014921875,1,197.0,235.0,84.0,56.0,False
24ad8026ff184c3f899954bc8fc50924,3,images/24ad8026ff184c3f899954bc8fc50924.jpg,masks/24ad8026ff184c3f899954bc8fc50924.png,L,480,480,uint8,0,129,480,480,128,L,2,False,2554,0.011085069444444444,1,205.0,261.0,78.0,58.0,False
93f5cc460c3a4fd6b3245f923dc4b5ff,3,images/93f5cc460c3a4fd6b3245f923dc4b5ff.jpg,masks/93f5cc460c3a4fd6b3245f923dc4b5ff.png,L,480,480,uint8,1,146,480,480,128,L,2,False,505,0.002191840277777778,1,228.0,224.0,25.0,26.0,False
b650ffe1a562409eb7f955973f261316,3,images/b650ffe1a562409eb7f955973f261316.jpg,masks/b650ffe1a562409eb7f955973f261316.png,L,480,480,uint8,1,191,480,480,128,L,2,False,1948,0.008454861111111111,1,164.0,194.0,57.0,45.0,False
d9242a0f39204522b2d082532b335ce0,3,images/d9242a0f39204522b2d082532b335ce0.jpg,masks/d9242a0f39204522b2d082532b335ce0.png,L,480,480,uint8,0,126,480,480,128,L,2,False,2140,0.009288194444444444,1,195.0,206.0,49.0,73.0,False
eec52ae7a1a24a47b7a92d2f19b05781,3,images/eec52ae7a1a24a47b7a92d2f19b05781.jpg,masks/eec52ae7a1a24a47b7a92d2f19b05781.png,L,480,480,uint8,1,142,480,480,128,L,2,False,6473,0.028094618055555555,1,231.0,154.0,124.0,80.0,False
b2351deb2b1f4105985ee6c8d8653dd0,3,images/b2351deb2b1f4105985ee6c8d8653dd0.jpg,masks/b2351deb2b1f4105985ee6c8d8653dd0.png,L,480,480,uint8,0,151,480,480,128,L,2,False,3099,0.013450520833333333,1,200.0,231.0,59.0,81.0,False
561b202c73204c399dc0e8841cfb175b,3,images/561b202c73204c399dc0e8841cfb175b.jpg,masks/561b202c73204c399dc0e8841cfb175b.png,L,480,480,uint8,0,140,480,480,128,L,2,False,3844,0.016684027777777777,1,207.0,247.0,82.0,60.0,False
2826fce7ca2d422caaae36269d7fe2e0,3,images/2826fce7ca2d422caaae36269d7fe2e0.jpg,masks/2826fce7ca2d422caaae36269d7fe2e0.png,L,480,480,uint8,0,138,480,480,128,L,2,False,2362,0.01025173611111111,1,212.0,192.0,57.0,54.0,False
eded453ce59f4fc5b6cb86ba59a6e7ef,3,images/eded453ce59f4fc5b6cb86ba59a6e7ef.jpg,masks/eded453ce59f4fc5b6cb86ba59a6e7ef.png,L,480,480,uint8,1,227,480,480,128,L,2,False,3205,0.013910590277777777,1,254.0,156.0,48.0,88.0,False
f510471132224860af599e249e6d4f2c,3,images/f510471132224860af599e249e6d4f2c.jpg,masks/f510471132224860af599e249e6d4f2c.png,L,480,480,uint8,1,146,480,480,128,L,2,False,1832,0.007951388888888888,1,252.0,238.0,54.0,44.0,False
6cbe8db47e4e4cd0a8e08edd8a6c5046,3,images/6cbe8db47e4e4cd0a8e08edd8a6c5046.jpg,masks/6cbe8db47e4e4cd0a8e08edd8a6c5046.png,L,480,480,uint8,0,185,480,480,128,L,2,False,4111,0.017842881944444444,1,194.0,255.0,87.0,73.0,False
d615a57864c847ae97b1a045bc0c091f,3,images/d615a57864c847ae97b1a045bc0c091f.jpg,masks/d615a57864c847ae97b1a045bc0c091f.png,L,480,480,uint8,0,178,480,480,128,L,2,False,1093,0.004743923611111111,1,245.0,214.0,33.0,46.0,False
82901ed3ebe94b09ba42ca79865be61d,3,images/82901ed3ebe94b09ba42ca79865be61d.jpg,masks/82901ed3ebe94b09ba42ca79865be61d.png,L,480,480,uint8,1,210,480,480,128,L,2,False,3026,0.013133680555555555,1,238.0,186.0,62.0,78.0,False
c8adf260c1264da09fc3c6fb85a43800,3,images/c8adf260c1264da09fc3c6fb85a43800.jpg,masks/c8adf260c1264da09fc3c6fb85a43800.png,L,480,480,uint8,1,131,480,480,128,L,2,False,1536,0.006666666666666667,1,278.0,195.0,57.0,44.0,False
ad23da92e285491a90ae9bb147d6de80,3,images/ad23da92e285491a90ae9bb147d6de80.jpg,masks/ad23da92e285491a90ae9bb147d6de80.png,L,480,480,uint8,0,170,480,480,128,L,2,False,29202,0.12674479166666666,1,158.0,124.0,161.0,244.0,False
d87e66362c8a4483be6a506745bcd8e4,3,images/d87e66362c8a4483be6a506745bcd8e4.jpg,masks/d87e66362c8a4483be6a506745bcd8e4.png,L,480,480,uint8,1,165,480,480,128,L,2,False,4167,0.0180859375,1,210.0,196.0,78.0,70.0,False
b7654ae02535447293558e5792bd92d1,3,images/b7654ae02535447293558e5792bd92d1.jpg,masks/b7654ae02535447293558e5792bd92d1.png,L,480,480,uint8,2,210,480,480,128,L,2,False,1353,0.005872395833333334,1,199.0,244.0,44.0,44.0,False
09a1b64038de42f582b5aeb4379666a1,3,images/09a1b64038de42f582b5aeb4379666a1.jpg,masks/09a1b64038de42f582b5aeb4379666a1.png,L,480,480,uint8,1,204,480,480,128,L,2,False,2807,0.012183159722222222,1,263.0,200.0,45.0,87.0,False
d1c1f45a40da4ad29a92d0ae8888333a,3,images/d1c1f45a40da4ad29a92d0ae8888333a.jpg,masks/d1c1f45a40da4ad29a92d0ae8888333a.png,L,480,480,uint8,0,156,480,480,128,L,2,False,2646,0.011484375,1,193.0,226.0,66.0,60.0,False
714c15f04438460594cda99897b2c718,3,images/714c15f04438460594cda99897b2c718.jpg,masks/714c15f04438460594cda99897b2c718.png,L,480,480,uint8,1,143,480,480,128,L,2,False,1086,0.004713541666666667,1,235.0,225.0,37.0,42.0,False
c48807e1d7914963a272e0288d6004ce,3,images/c48807e1d7914963a272e0288d6004ce.jpg,masks/c48807e1d7914963a272e0288d6004ce.png,L,480,480,uint8,1,151,480,480,128,L,2,False,2540,0.011024305555555556,1,190.0,225.0,79.0,44.0,False
40dd81c831974dd5beb7dd52f4475058,3,images/40dd81c831974dd5beb7dd52f4475058.jpg,masks/40dd81c831974dd5beb7dd52f4475058.png,L,480,480,uint8,0,145,480,480,128,L,2,False,3844,0.016684027777777777,1,224.0,191.0,71.0,82.0,False
796fe07aba36440586ba9c28e6d1832d,3,images/796fe07aba36440586ba9c28e6d1832d.jpg,masks/796fe07aba36440586ba9c28e6d1832d.png,L,480,480,uint8,0,149,480,480,128,L,2,False,4460,0.01935763888888889,1,203.0,200.0,88.0,73.0,False
7f8d773a032f4539b886a9f5e5bd1a95,3,images/7f8d773a032f4539b886a9f5e5bd1a95.jpg,masks/7f8d773a032f4539b886a9f5e5bd1a95.png,L,480,480,uint8,0,142,480,480,128,L,2,False,7169,0.03111545138888889,1,176.0,196.0,112.0,91.0,False
de793255f709494d92dcd32c2a69f434,3,images/de793255f709494d92dcd32c2a69f434.jpg,masks/de793255f709494d92dcd32c2a69f434.png,L,480,480,uint8,1,139,480,480,128,L,2,False,1724,0.0074826388888888885,1,244.0,166.0,60.0,42.0,False
cd6125022560465ca0b7a650d6004d2d,3,images/cd6125022560465ca0b7a650d6004d2d.jpg,masks/cd6125022560465ca0b7a650d6004d2d.png,L,480,480,uint8,0,156,480,480,128,L,2,False,6688,0.029027777777777777,1,183.0,209.0,108.0,86.0,False
ca7267f5f3c64991bb0f929bcc35ef7c,3,images/ca7267f5f3c64991bb0f929bcc35ef7c.jpg,masks/ca7267f5f3c64991bb0f929bcc35ef7c.png,L,480,480,uint8,1,129,480,480,128,L,63,True,332,0.0014409722222222222,3,231.0,0.0,249.0,332.0,False
37d97014439c49d3a15fd41c6a79e035,3,images/37d97014439c49d3a15fd41c6a79e035.jpg,masks/37d97014439c49d3a15fd41c6a79e035.png,L,480,480,uint8,1,134,480,480,128,L,2,False,6923,0.030047743055555555,1,192.0,145.0,94.0,108.0,False
c21182aa46b04b5cb88f3bdea5cb247a,3,images/c21182aa46b04b5cb88f3bdea5cb247a.jpg,masks/c21182aa46b04b5cb88f3bdea5cb247a.png,L,480,480,uint8,0,159,480,480,128,L,2,False,7791,0.033815104166666665,1,184.0,180.0,112.0,101.0,False
875fbcf9740a4221aa47249108bc97df,3,images/875fbcf9740a4221aa47249108bc97df.jpg,masks/875fbcf9740a4221aa47249108bc97df.png,L,480,480,uint8,1,203,480,480,128,L,2,False,4038,0.017526041666666665,1,216.0,222.0,81.0,72.0,False
19cc89b5779f40acb888206f8a4e60d7,3,images/19cc89b5779f40acb888206f8a4e60d7.jpg,masks/19cc89b5779f40acb888206f8a4e60d7.png,L,480,480,uint8,0,141,480,480,128,L,2,False,11377,0.04937934027777778,1,175.0,140.0,130.0,129.0,False
c4ebe6c8ada241259d576908810cbaea,3,images/c4ebe6c8ada241259d576908810cbaea.jpg,masks/c4ebe6c8ada241259d576908810cbaea.png,L,480,480,uint8,1,119,480,480,128,L,68,True,377,0.0016362847222222221,3,229.0,0.0,251.0,332.0,False
c4d6e503ca024f739c5265341fd232d7,3,images/c4d6e503ca024f739c5265341fd232d7.jpg,masks/c4d6e503ca024f739c5265341fd232d7.png,L,480,480,uint8,1,158,480,480,128,L,2,False,3916,0.016996527777777777,1,198.0,233.0,83.0,73.0,False
9e7c9cdd4d874c2e88b2f22142a99860,3,images/9e7c9cdd4d874c2e88b2f22142a99860.jpg,masks/9e7c9cdd4d874c2e88b2f22142a99860.png,L,480,480,uint8,0,175,480,480,128,L,2,False,8944,0.03881944444444444,1,215.0,132.0,97.0,140.0,False
69a369ecdd0a43ac82e4c2c4409eff09,3,images/69a369ecdd0a43ac82e4c2c4409eff09.jpg,masks/69a369ecdd0a43ac82e4c2c4409eff09.png,L,480,480,uint8,1,151,480,480,128,L,2,False,1820,0.007899305555555555,1,202.0,180.0,48.0,52.0,False
23f251124b2a4da3b07b11eb79680e0b,3,images/23f251124b2a4da3b07b11eb79680e0b.jpg,masks/23f251124b2a4da3b07b11eb79680e0b.png,L,480,480,uint8,1,170,480,480,128,L,2,False,3065,0.013302951388888888,1,203.0,214.0,81.0,55.0,False
2dc0437dad634b79b67b3545e16ba85a,3,images/2dc0437dad634b79b67b3545e16ba85a.jpg,masks/2dc0437dad634b79b67b3545e16ba85a.png,L,480,480,uint8,1,166,480,480,128,L,2,False,908,0.0039409722222222224,1,227.0,226.0,33.0,35.0,False
4fc19a60b4604e07a606d96fbbdf03c3,3,images/4fc19a60b4604e07a606d96fbbdf03c3.jpg,masks/4fc19a60b4604e07a606d96fbbdf03c3.png,L,480,480,uint8,0,166,480,480,128,L,70,True,411,0.0017838541666666667,3,228.0,0.0,252.0,332.0,False
3b47071422614e59833c4a9b189dd622,3,images/3b47071422614e59833c4a9b189dd622.jpg,masks/3b47071422614e59833c4a9b189dd622.png,L,480,480,uint8,0,181,480,480,128,L,2,False,9081,0.0394140625,1,168.0,151.0,100.0,123.0,False
661bff3a3c3440598501e91b109e56d9,3,images/661bff3a3c3440598501e91b109e56d9.jpg,masks/661bff3a3c3440598501e91b109e56d9.png,L,480,480,uint8,1,164,480,480,128,L,2,False,4847,0.02103732638888889,1,206.0,216.0,98.0,74.0,False
ae19b77672274e16a12569e6533a2db8,3,images/ae19b77672274e16a12569e6533a2db8.jpg,masks/ae19b77672274e16a12569e6533a2db8.png,L,480,480,uint8,0,148,480,480,128,L,2,False,4028,0.017482638888888888,1,205.0,193.0,89.0,78.0,False
39480c5fc2774c0d925e5fbef0a74939,3,images/39480c5fc2774c0d925e5fbef0a74939.jpg,masks/39480c5fc2774c0d925e5fbef0a74939.png,L,480,480,uint8,1,139,480,480,128,L,2,False,6880,0.029861111111111113,1,144.0,157.0,130.0,80.0,False
8db7a4b6935c49598153aae43cdd1756,3,images/8db7a4b6935c49598153aae43cdd1756.jpg,masks/8db7a4b6935c49598153aae43cdd1756.png,L,480,480,uint8,1,146,480,480,128,L,2,False,4486,0.019470486111111112,1,190.0,221.0,115.0,55.0,False
d7c34007dc7848ceb649ca94bf3f7669,3,images/d7c34007dc7848ceb649ca94bf3f7669.jpg,masks/d7c34007dc7848ceb649ca94bf3f7669.png,L,480,480,uint8,1,163,480,480,128,L,2,False,4684,0.02032986111111111,1,176.0,202.0,119.0,64.0,False
20e45825d1cc4e059ce5a78714a7daa0,3,images/20e45825d1cc4e059ce5a78714a7daa0.jpg,masks/20e45825d1cc4e059ce5a78714a7daa0.png,L,480,480,uint8,2,174,480,480,128,L,63,True,358,0.0015538194444444445,3,228.0,0.0,252.0,332.0,False
b60dc1a0a27f47bcaea727e7f586cbd8,3,images/b60dc1a0a27f47bcaea727e7f586cbd8.jpg,masks/b60dc1a0a27f47bcaea727e7f586cbd8.png,L,480,480,uint8,1,167,480,480,128,L,57,True,284,0.0012326388888888888,3,230.0,0.0,250.0,332.0,False
e7ac0aac03b745ffb875ff20fdba68f1,3,images/e7ac0aac03b745ffb875ff20fdba68f1.jpg,masks/e7ac0aac03b745ffb875ff20fdba68f1.png,L,480,480,uint8,1,155,480,480,128,L,2,False,12555,0.0544921875,1,135.0,149.0,168.0,105.0,False
7bae2554db9b46bc96308762db4e3a86,3,images/7bae2554db9b46bc96308762db4e3a86.jpg,masks/7bae2554db9b46bc96308762db4e3a86.png,L,480,480,uint8,1,167,480,480,128,L,2,False,2689,0.011671006944444444,1,194.0,219.0,77.0,48.0,False
2fe714d50b014e569871af28f5e5c1e0,3,images/2fe714d50b014e569871af28f5e5c1e0.jpg,masks/2fe714d50b014e569871af28f5e5c1e0.png,L,480,480,uint8,0,195,480,480,128,L,2,False,4468,0.01939236111111111,1,192.0,192.0,74.0,88.0,False
5e17518c84004b4ca5a61e1df05fca6d,3,images/5e17518c84004b4ca5a61e1df05fca6d.jpg,masks/5e17518c84004b4ca5a61e1df05fca6d.png,L,480,480,uint8,1,152,480,480,128,L,2,False,6063,0.026315104166666665,1,210.0,120.0,104.0,101.0,False
59595530216f4a1dafbe75dcd5e7367b,3,images/59595530216f4a1dafbe75dcd5e7367b.jpg,masks/59595530216f4a1dafbe75dcd5e7367b.png,L,480,480,uint8,0,196,480,480,128,L,2,False,4093,0.017764756944444446,1,184.0,208.0,88.0,69.0,False
473c5c1ead8d4ea6afce7cd29704040d,3,images/473c5c1ead8d4ea6afce7cd29704040d.jpg,masks/473c5c1ead8d4ea6afce7cd29704040d.png,L,480,480,uint8,0,154,480,480,128,L,2,False,610,0.0026475694444444446,1,231.0,226.0,33.0,28.0,False
b7c2dcdc8f2642ed8c97a71e9185caa6,3,images/b7c2dcdc8f2642ed8c97a71e9185caa6.jpg,masks/b7c2dcdc8f2642ed8c97a71e9185caa6.png,L,480,480,uint8,0,154,480,480,128,L,2,False,3934,0.01707465277777778,1,207.0,162.0,79.0,77.0,False
2fd1e6db482741baa42e98fc7535d524,3,images/2fd1e6db482741baa42e98fc7535d524.jpg,masks/2fd1e6db482741baa42e98fc7535d524.png,L,480,480,uint8,1,205,480,480,128,L,2,False,8618,0.037404513888888886,1,159.0,204.0,163.0,95.0,False
2702f9f92a39431faa4ef414e20a23dc,3,images/2702f9f92a39431faa4ef414e20a23dc.jpg,masks/2702f9f92a39431faa4ef414e20a23dc.png,L,480,480,uint8,1,141,480,480,128,L,66,True,480,0.0020833333333333333,3,222.0,0.0,258.0,332.0,False
5d64806147874dbba33c06881228d981,3,images/5d64806147874dbba33c06881228d981.jpg,masks/5d64806147874dbba33c06881228d981.png,L,480,480,uint8,1,150,480,480,128,L,50,True,322,0.0013975694444444443,3,233.0,0.0,247.0,332.0,False
5aee2a0030e14dd08646cc3dafd3bec1,3,images/5aee2a0030e14dd08646cc3dafd3bec1.jpg,masks/5aee2a0030e14dd08646cc3dafd3bec1.png,L,480,480,uint8,0,143,480,480,128,L,78,True,507,0.0022005208333333334,3,226.0,0.0,254.0,332.0,False
85182ff3bcac4ab7a4621364a294a25c,3,images/85182ff3bcac4ab7a4621364a294a25c.jpg,masks/85182ff3bcac4ab7a4621364a294a25c.png,L,480,480,uint8,1,167,480,480,128,L,2,False,3743,0.016245659722222222,1,213.0,210.0,78.0,68.0,False
625f6d5baec24414b0c47e3b0621408b,3,images/625f6d5baec24414b0c47e3b0621408b.jpg,masks/625f6d5baec24414b0c47e3b0621408b.png,L,480,480,uint8,1,152,480,480,128,L,2,False,8746,0.037960069444444446,1,144.0,191.0,143.0,82.0,False
92bf4705b94a4a5482462a7263dbc6b8,3,images/92bf4705b94a4a5482462a7263dbc6b8.jpg,masks/92bf4705b94a4a5482462a7263dbc6b8.png,L,480,480,uint8,0,184,480,480,128,L,51,True,180,0.00078125,3,235.0,0.0,245.0,332.0,False
0a3a985ba39b47599d9056430a42ffba,3,images/0a3a985ba39b47599d9056430a42ffba.jpg,masks/0a3a985ba39b47599d9056430a42ffba.png,L,480,480,uint8,1,139,480,480,128,L,2,False,3293,0.014292534722222222,1,222.0,221.0,95.0,47.0,False
f70155c9f04f427d9aca3916e4d70f87,3,images/f70155c9f04f427d9aca3916e4d70f87.jpg,masks/f70155c9f04f427d9aca3916e4d70f87.png,L,480,480,uint8,1,160,480,480,128,L,2,False,694,0.0030121527777777777,1,228.0,224.0,34.0,29.0,False
b9bb7cc95d3d48608972d8498e95b77a,3,images/b9bb7cc95d3d48608972d8498e95b77a.jpg,masks/b9bb7cc95d3d48608972d8498e95b77a.png,L,480,480,uint8,0,131,480,480,128,L,2,False,6221,0.027000868055555554,1,168.0,203.0,108.0,73.0,False
641a5618464c415fa630a4c03e4a24dd,3,images/641a5618464c415fa630a4c03e4a24dd.jpg,masks/641a5618464c415fa630a4c03e4a24dd.png,L,480,480,uint8,0,217,480,480,128,L,2,False,3385,0.014691840277777778,1,239.0,208.0,53.0,84.0,False
f32dccfb6e424e8e8fdd76d8c94e5bc1,3,images/f32dccfb6e424e8e8fdd76d8c94e5bc1.jpg,masks/f32dccfb6e424e8e8fdd76d8c94e5bc1.png,L,480,480,uint8,1,166,480,480,128,L,54,True,238,0.001032986111111111,3,233.0,0.0,247.0,332.0,False
4e277fc839c24a84a8904b23b80281cf,3,images/4e277fc839c24a84a8904b23b80281cf.jpg,masks/4e277fc839c24a84a8904b23b80281cf.png,L,480,480,uint8,1,174,480,480,128,L,2,False,2560,0.011111111111111112,1,270.0,187.0,56.0,59.0,False
988082eeeb7d43b09125fb82c0988c74,3,images/988082eeeb7d43b09125fb82c0988c74.jpg,masks/988082eeeb7d43b09125fb82c0988c74.png,L,480,480,uint8,1,149,480,480,128,L,2,False,2110,0.009157986111111112,1,233.0,158.0,48.0,52.0,False
1cd4dadf9dcd4a8081103f348b3103dc,3,images/1cd4dadf9dcd4a8081103f348b3103dc.jpg,masks/1cd4dadf9dcd4a8081103f348b3103dc.png,L,480,480,uint8,0,137,480,480,128,L,2,False,6229,0.027035590277777778,1,204.0,158.0,95.0,90.0,False
d5c74238a2284c0782d445b6a52ba762,3,images/d5c74238a2284c0782d445b6a52ba762.jpg,masks/d5c74238a2284c0782d445b6a52ba762.png,L,480,480,uint8,1,152,480,480,128,L,2,False,4947,0.021471354166666668,1,185.0,166.0,132.0,53.0,False
d28e95d21b4e4a499dde0cb0fbb9167c,3,images/d28e95d21b4e4a499dde0cb0fbb9167c.jpg,masks/d28e95d21b4e4a499dde0cb0fbb9167c.png,L,480,480,uint8,1,164,480,480,128,L,2,False,1525,0.006618923611111111,1,222.0,212.0,35.0,60.0,False
